Year,Current City,Current State,Current Country,Permanent City,Permanent State,Permanent Country,Course
2023,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BA LLB (Honours)
2023,GORAKHPUR,UTTAR PRADESH,India,GORAKHPUR,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,SITAPUR,UTTAR PRADESH,India,SITAPUR,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,EAST GODAVARI,ANDHRA PRADESH,India,EAST GODAVARI,ANDHRA PRADESH,INDIA,BA LLB (Honours)
2023,FARIDABAD,HARYANA,India,FARIDABAD,HARYANA,INDIA,BA LLB (Honours)
2023,JODHPUR,RAJASTHAN,India,JODHPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2023,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,DEHRA DUN,UTTARAKHAND,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2023,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,BASTAR,CHHATTISGARH,India,BASTAR,CHHATTISGARH,INDIA,BA LLB (Honours)
2023,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2023,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2023,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2023,GHAZIABAD,UTTAR PRADESH,India,DEHRA DUN,UTTARAKHAND,INDIA,BA LLB (Honours)
2023,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BA LLB (Honours)
2023,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BA LLB (Honours)
2023,NAMAKKAL,TAMILNADU,India,NAMAKKAL,TAMILNADU,INDIA,BA LLB (Honours)
2023,AGRA,UTTAR PRADESH,India,AGRA,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,THIRUVANANTHAPURAM,KERALA,India,THIRUVANANTHAPURAM,KERALA,INDIA,BA LLB (Honours)
2023,PERAMBALUR,TAMILNADU,India,PERAMBALUR,TAMILNADU,INDIA,BA LLB (Honours)
2023,BAREILLY,UTTAR PRADESH,India,GOPALGANJ,BIHAR,INDIA,BA LLB (Honours)
2023,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,BA LLB (Honours)
2023,RAIPUR,CHHATTISGARH,India,RAIPUR,CHHATTISGARH,INDIA,BA LLB (Honours)
2023,BEGUSARAI,BIHAR,India,BEGUSARAI,BIHAR,INDIA,BA LLB (Honours)
2023,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,SURGUJA,CHHATTISGARH,India,SURGUJA,CHHATTISGARH,INDIA,BA LLB (Honours)
2023,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BA LLB (Honours)
2023,FARIDABAD,HARYANA,India,FARIDABAD,HARYANA,INDIA,BA LLB (Honours)
2023,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,DEHRA DUN,UTTARAKHAND,India,DEHRA DUN,UTTARAKHAND,INDIA,BA LLB (Honours)
2023,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,BA LLB (Honours)
2023,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2023,EAST KHASI HILLS,MEGHALAYA,India,EAST KHASI HILLS,MEGHALAYA,INDIA,BA LLB (Honours)
2023,MUZAFFARPUR,BIHAR,India,MUZAFFARPUR,BIHAR,INDIA,BA LLB (Honours)
2023,GAYA,BIHAR,India,GAYA,BIHAR,INDIA,BA LLB (Honours)
2023,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BA LLB (Honours)
2023,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2023,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2023,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,BA LLB (Honours)
2023,EAST KHASI HILLS,MEGHALAYA,India,EAST KHASI HILLS,MEGHALAYA,INDIA,BA LLB (Honours)
2023,JODHPUR,RAJASTHAN,India,JODHPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2023,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BA LLB (Honours)
2023,SONBHADRA,UTTAR PRADESH,India,SONBHADRA,UTTAR PRADESH,INDIA,BA LLB (Honours)
2023,NAINITAL,UTTARAKHAND,India,NAINITAL,UTTARAKHAND,INDIA,BA LLB (Honours)
2023,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2023,HARIDWAR,UTTARAKHAND,India,HARIDWAR,UTTARAKHAND,INDIA,BA LLB (Honours)
2023,NAMAKKAL,TAMILNADU,India,NAMAKKAL,TAMILNADU,INDIA,BA LLB (Honours)
2023,ERODE,TAMILNADU,India,ERODE,TAMILNADU,INDIA,BA LLB (Honours)
2023,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2024,PATNA,BIHAR,India,MADHUBANI,BIHAR,INDIA,BA LLB (Honours)
2024,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BA LLB (Honours)
2024,JODHPUR,RAJASTHAN,India,JODHPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2024,BILASPUR,CHHATTISGARH,India,KANYAKUMARI,TAMILNADU,INDIA,BA LLB (Honours)
2024,DHANBAD,BIHAR,India,RANCHI,BIHAR,INDIA,BA LLB (Honours)
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2024,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BA LLB (Honours)
2024,BILASPUR,CHHATTISGARH,India,BILASPUR,CHHATTISGARH,INDIA,BA LLB (Honours)
2024,MADURAI,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,BA LLB (Honours)
2024,FARIDABAD,HARYANA,India,FARIDABAD,HARYANA,INDIA,BA LLB (Honours)
2024,MUKTSAR,PUNJAB,India,MUKTSAR,PUNJAB,INDIA,BA LLB (Honours)
2024,BATHINDA,PUNJAB,India,BATHINDA,PUNJAB,INDIA,BA LLB (Honours)
2024,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BA LLB (Honours)
2024,JAMMU,JAMMU AND KASHMIR,India,JAMMU,JAMMU AND KASHMIR,INDIA,BA LLB (Honours)
2024,GOPALGANJ,BIHAR,India,GOPALGANJ,BIHAR,INDIA,BA LLB (Honours)
2024,GULBARGA,KARNATAKA,India,GULBARGA,KARNATAKA,INDIA,BA LLB (Honours)
2024,Adoor,KERALA,India,CHENNAI,TAMILNADU,INDIA,BA LLB (Honours)
2024,BILASPUR,CHHATTISGARH,India,BILASPUR,CHHATTISGARH,INDIA,BA LLB (Honours)
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2024,AMBALA,HARYANA,India,AMBALA,HARYANA,INDIA,BA LLB (Honours)
2024,RAJKOT,GUJARAT,India,RAJKOT,GUJARAT,INDIA,BA LLB (Honours)
2024,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BA LLB (Honours)
2024,DHANBAD,JHARKHAND,India,DHANBAD,JHARKHAND,INDIA,BA LLB (Honours)
2024,DURG,CHHATTISGARH,India,DURG,CHHATTISGARH,INDIA,BA LLB (Honours)
2024,BHOJPUR,BIHAR,India,BHOJPUR,BIHAR,INDIA,BA LLB (Honours)
2024,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BA LLB (Honours)
2024,THIRUVANANTHAPURAM,KERALA,India,THIRUVANANTHAPURAM,KERALA,INDIA,BA LLB (Honours)
2024,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BA LLB (Honours)
2024,DHARWAD,KARNATAKA,India,DHARWAD,KARNATAKA,INDIA,BA LLB (Honours)
2024,HUGLI,WEST BENGAL,India,HUGLI,WEST BENGAL,INDIA,BA LLB (Honours)
2024,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BA LLB (Honours)
2024,BATHINDA,PUNJAB,India,BATHINDA,PUNJAB,INDIA,BA LLB (Honours)
2024,BAGHPAT,UTTAR PRADESH,India,BAGHPAT,UTTAR PRADESH,INDIA,BA LLB (Honours)
2024,NANDED,MAHARASHTRA,India,NANDED,MAHARASHTRA,INDIA,BA LLB (Honours)
2024,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2024,KURNOOL,ANDHRA PRADESH,India,KURNOOL,ANDHRA PRADESH,INDIA,BA LLB (Honours)
2024,KANCHEEPURAM,TAMILNADU,India,KANCHEEPURAM,TAMILNADU,INDIA,BA LLB (Honours)
2024,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2024,SIMLA,HIMACHAL PRADESH,India,SIMLA,HIMACHAL PRADESH,INDIA,BA LLB (Honours)
2024,SHIVPURI,MADHYA PRADESH,India,SHIVPURI,MADHYA PRADESH,INDIA,BA LLB (Honours)
2024,Secunderabad,ANDHRA PRADESH,India,Secunderabad,ANDHRA PRADESH,INDIA,BA LLB (Honours)
2024,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BA LLB (Honours)
2025,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BA LLB (Honours)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BA LLB (Honours)
2025,REWA,MADHYA PRADESH,India,REWA,MADHYA PRADESH,INDIA,BA LLB (Honours)
2025,SOUTH DELHI,DELHI,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2025,PUNE,MAHARASHTRA,India,JABALPUR,MADHYA PRADESH,INDIA,BA LLB (Honours)
2025,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BA LLB (Honours)
2025,UNNAO,UTTAR PRADESH,India,UNNAO,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,GORAKHPUR,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2025,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BA LLB (Honours)
2025,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BA LLB (Honours)
2025,RAIGARH,CHHATTISGARH,India,RAIGARH,CHHATTISGARH,INDIA,BA LLB (Honours)
2025,MALAPPURAM,KERALA,India,MALAPPURAM,KERALA,INDIA,BA LLB (Honours)
2025,FIROZABAD,UTTAR PRADESH,India,FIROZABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BA LLB (Honours)
2025,KAMRUP,ASSAM,India,SONITPUR,ASSAM,INDIA,BA LLB (Honours)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2025,SONIPAT,HARYANA,India,SONIPAT,HARYANA,INDIA,BA LLB (Honours)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2025,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,SATARA,MAHARASHTRA,India,SATARA,MAHARASHTRA,INDIA,BA LLB (Honours)
2025,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,BA LLB (Honours)
2025,KOLAR,KARNATAKA,India,KOLAR,KARNATAKA,INDIA,BA LLB (Honours)
2025,JODHPUR,RAJASTHAN,India,JODHPUR,RAJASTHAN,INDIA,BA LLB (Honours)
2025,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BA LLB (Honours)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BA LLB (Honours)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2025,VIZIANAGARAM,ANDHRA PRADESH,India,VIZIANAGARAM,ANDHRA PRADESH,INDIA,BA LLB (Honours)
2025,KRISHNAGIRI,TAMILNADU,India,KRISHNAGIRI,TAMILNADU,INDIA,BA LLB (Honours)
2025,NAGAUR,RAJASTHAN,India,NAGAUR,RAJASTHAN,INDIA,BA LLB (Honours)
2025,UNNAO,UTTAR PRADESH,India,UNNAO,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,BHAGALPUR,BIHAR,India,BHAGALPUR,BIHAR,INDIA,BA LLB (Honours)
2025,VADODARA,GUJARAT,India,VADODARA,GUJARAT,INDIA,BA LLB (Honours)
2025,SIBSAGAR,ASSAM,India,SIBSAGAR,ASSAM,INDIA,BA LLB (Honours)
2025,THENI,TAMILNADU,India,THENI,TAMILNADU,INDIA,BA LLB (Honours)
2025,DURG,CHHATTISGARH,India,DURG,CHHATTISGARH,INDIA,BA LLB (Honours)
2025,BIJAPUR,KARNATAKA,India,BIJAPUR,KARNATAKA,INDIA,BA LLB (Honours)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BA LLB (Honours)
2025,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BA LLB (Honours)
2025,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BA LLB (Honours)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2025,RAJKOT,GUJARAT,India,RAJKOT,GUJARAT,INDIA,BA LLB (Honours)
2025,RAIGAD,MAHARASHTRA,India,RAIGAD,MAHARASHTRA,INDIA,BA LLB (Honours)
2025,RAIGAD,MAHARASHTRA,India,RAIGAD,MAHARASHTRA,INDIA,BA LLB (Honours)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BA LLB (Honours)
2025,ETAH,UTTAR PRADESH,India,ETAH,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,GWALIOR,MADHYA PRADESH,India,GWALIOR,MADHYA PRADESH,INDIA,BA LLB (Honours)
2025,BATHINDA,PUNJAB,India,BATHINDA,PUNJAB,INDIA,BA LLB (Honours)
2025,MANSA,PUNJAB,India,MANSA,PUNJAB,INDIA,BA LLB (Honours)
2025,ALIGARH,UTTAR PRADESH,India,KANPUR NAGAR,UTTAR PRADESH,INDIA,BA LLB (Honours)
2025,DAVANGERE,KARNATAKA,India,DAVANGERE,KARNATAKA,INDIA,BA LLB (Honours)
2025,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BA LLB (Honours)
2020,MADHYA PRADESH,India,Indian,DEHRA DUN,UTTARAKHAND,INDIA,BSc (Economics and Analytics)
2020,TAMILNADU,India,Indian,NILGIRIS,TAMILNADU,INDIA,BSc (Economics and Analytics)
2020,DELHI,India,Indian,NORTH-WEST DELHI,DELHI,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,THANE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,AURANGABAD,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,THANE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,PUNE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,KERALA,India,Indian,KOLLAM,KERALA,INDIA,BSc (Economics and Analytics)
2020,TAMILNADU,India,Indian,CHENNAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2020,HARYANA,India,Indian,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,MUMBAI,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,HARYANA,India,Indian,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2020,UTTAR PRADESH,India,Indian,ALLAHABAD,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2020,KERALA,India,Indian,KOTTAYAM,KERALA,INDIA,BSc (Economics and Analytics)
2020,TAMILNADU,India,Indian,CHENNAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2020,HARYANA,India,Indian,FARIDABAD,HARYANA,INDIA,BSc (Economics and Analytics)
2020,UTTAR PRADESH,India,Indian,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2020,HARYANA,India,Indian,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2020,TAMILNADU,India,Indian,VELLORE,TAMILNADU,INDIA,BSc (Economics and Analytics)
2020,KARNATAKA,India,Indian,BANGALORE URBAN,KARNATAKA,INDIA,BSc (Economics and Analytics)
2020,BIHAR,India,Indian,KOTTAYAM,KERALA,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,MUMBAI,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,UTTAR PRADESH,India,Indian,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BSc (Economics and Analytics)
2020,MAHARASHTRA,India,Indian,MUMBAI,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2020,PUNJAB,India,Indian,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA,BSc (Economics and Analytics)
2020,UTTAR PRADESH,India,Indian,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2020,UTTAR PRADESH,India,Indian,KOLKATA,WEST BENGAL,INDIA,BSc (Economics and Analytics)
2020,TAMILNADU,India,Indian,CHENNAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2020,MADHYA PRADESH,India,Indian,JABALPUR,MADHYA PRADESH,INDIA,BSc (Economics and Analytics)
2020,AJMAN,United Arab Emirates,Indian,ERNAKULAM,KERALA,INDIA,BSc (Economics and Analytics)
2020,WEST BENGAL,India,Indian,HAORA,WEST BENGAL,INDIA,BSc (Economics and Analytics)
2020,DELHI,India,Indian,NEW DELHI,DELHI,INDIA,BSc (Economics and Analytics)
2020,TAMILNADU,India,Indian,CHENNAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BSc (Economics and Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2021,ANAND,GUJARAT,India,PATHANAMTHITTA,KERALA,INDIA,BSc (Economics and Analytics)
2021,HOSHANGABAD,MADHYA PRADESH,India,HOSHANGABAD,MADHYA PRADESH,INDIA,BSc (Economics and Analytics)
2021,SOUTH GOA,GOA,India,SOUTH GOA,GOA,INDIA,BSc (Economics and Analytics)
2021,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BSc (Economics and Analytics)
2021,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,BSc (Economics and Analytics)
2021,GHAZIABAD,UTTAR PRADESH,India,SHAHDARA,DELHI,INDIA,BSc (Economics and Analytics)
2021,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2021,Kuwait,KUWAIT,Kuwait,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2021,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BSc (Economics and Analytics)
2021,TIRUPPUR,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,BSc (Economics and Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2021,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BSc (Economics and Analytics)
2021,Al Karama,DUBAI,United Arab Emirates,THRISSUR,KERALA,INDIA,BSc (Economics and Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2021,COIMBATORE,TAMILNADU,India,THRISSUR,KERALA,INDIA,BSc (Economics and Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2021,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BSc (Economics and Analytics)
2021,LUDHIANA,PUNJAB,India,LUDHIANA,PUNJAB,INDIA,BSc (Economics and Analytics)
2021,BOKARO,JHARKHAND,India,BOKARO,JHARKHAND,INDIA,BSc (Economics and Analytics)
2021,THIRUVANANTHAPURAM,KERALA,India,THIRUVANANTHAPURAM,KERALA,INDIA,BSc (Economics and Analytics)
2021,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BSc (Economics and Analytics)
2021,PANCHKULA,HARYANA,India,PANCHKULA,HARYANA,INDIA,BSc (Economics and Analytics)
2021,MANDI,HIMACHAL PRADESH,India,MANDI,HIMACHAL PRADESH,INDIA,BSc (Economics and Analytics)
2021,Ajman,AJMAN,United Arab Emirates,PUNE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2021,HYDERABAD,TELANGANA,India,NELLORE,ANDHRA PRADESH,INDIA,BSc (Economics and Analytics)
2021,BAREILLY,UTTAR PRADESH,India,BAREILLY,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2021,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2021,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2021,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,BSc (Economics and Analytics)
2021,NORTH-WEST DELHI,DELHI,India,NORTH-WEST DELHI,DELHI,INDIA,BSc (Economics and Analytics)
2021,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2021,SANGLI,MAHARASHTRA,India,SANGLI,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2021,AGRA,UTTAR PRADESH,India,AGRA,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2021,BILASPUR,CHHATTISGARH,India,BILASPUR,CHHATTISGARH,INDIA,BSc (Economics and Analytics)
2022,BOKARO,JHARKHAND,India,BOKARO,JHARKHAND,INDIA,BSc (Economics and Analytics)
2022,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2022,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,BSc (Economics and Analytics)
2022,SOUTH GOA,GOA,India,SOUTH GOA,GOA,INDIA,BSc (Economics and Analytics)
2022,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BSc (Economics and Analytics)
2022,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BSc (Economics and Analytics)
2022,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BSc (Economics and Analytics)
2022,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BSc (Economics and Analytics)
2022,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,BSc (Economics and Analytics)
2022,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BSc (Economics and Analytics)
2022,RANGAREDDI,TELANGANA,India,ALAPUZHA,KERALA,INDIA,BSc (Economics and Analytics)
2022,KANGRA,HIMACHAL PRADESH,India,KANGRA,HIMACHAL PRADESH,INDIA,BSc (Economics and Analytics)
2022,SURGUJA,CHHATTISGARH,India,SURGUJA,CHHATTISGARH,INDIA,BSc (Economics and Analytics)
2022,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BSc (Economics and Analytics)
2022,RAIGAD,MAHARASHTRA,India,RAIGAD,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2022,SRI GANGANAGAR,RAJASTHAN,India,SRI GANGANAGAR,RAJASTHAN,INDIA,BSc (Economics and Analytics)
2022,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BSc (Economics and Analytics)
2022,PUDUKKOTTAI,TAMILNADU,India,PUDUKKOTTAI,TAMILNADU,INDIA,BSc (Economics and Analytics)
2022,CHENNAI,TAMILNADU,India,Singapore,SINGAPORE,SINGAPORE,BSc (Economics and Analytics)
2022,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BSc (Economics and Analytics)
2022,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BSc (Economics and Analytics)
2022,CHANDRAPUR,MAHARASHTRA,India,CHANDRAPUR,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2022,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
2022,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BSc (Economics and Analytics)
2022,KOTA,RAJASTHAN,India,KOTA,RAJASTHAN,INDIA,BSc (Economics and Analytics)
2022,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BSc (Economics and Analytics)
2022,KARUR,TAMILNADU,India,KARUR,TAMILNADU,INDIA,BSc (Economics and Analytics)
2022,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BSc (Economics and Analytics)
2022,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BSc (Economics and Analytics)
2022,TIRUPPUR,TAMILNADU,India,TIRUPPUR,TAMILNADU,INDIA,BSc (Economics and Analytics)
2022,TIRUPPUR,TAMILNADU,India,TIRUPPUR,TAMILNADU,INDIA,BSc (Economics and Analytics)
2022,MALAPPURAM,KERALA,India,MALAPPURAM,KERALA,INDIA,BSc (Economics and Analytics)
2022,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BSc (Economics and Analytics)
2023,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BSc (Economics and Analytics)
2023,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,BSc (Economics and Analytics)
